1080144,Avena_atlantica_x_Avena_hirtula,species
1080143,Avena_strigosa_x_Avena_wiestii,species
2163555,Sesleria_kalnikensis_x_Sesleria_sadleriana,species
426367,Festuca_idahoensis_x_Festuca_ovina,species
426366,Festuca_idahoensis_x_Festuca_roemeri,species
2604626,Festuca_rubra_x_Festuca_arctica,species
311981,Festuca_glaucescens_x_Lolium_multiflorum,species
766030,Festuca_x_Lolium_sp._DK-2010,species
480553,Lolium_multiflorum_x_Lolium_perenne,species
944273,Lolium_x_hybridum_Hausskn.,species
289075,Poa_secunda_x_Poa_pratensis,species
1588128,Poa_x_nannfeldtii,species
1445892,Poa_arachnifera_x_Poa_pratensis,species
2290781,Poa_pratensis_x_Poa_alpigena,species
87705,Poa_x_jemtlandica,species
2492436,Poa_arctica_x_Poa_stenantha,species
2290780,Poa_palustris_x_Poa_nemoralis,species
679640,Schoenoplectus_x_trapezoideus,species
679639,Schoenoplectus_gemmifer_x_Schoenoplectus_hotarui,species
314430,Carex_x_interjecta_Waisb.,species
2600408,Carex_x_kneuckeri_P.Fourn._1928,species
644188,Carex_aquatilis_x_Carex_recta,species
1457398,Carex_x_stenolepis_Less._1831_non_Torr._1836,species
571092,Carex_demissa_x_Carex_lepidocarpa,species
644189,Carex_recta_x_Carex_paleacea,species
571090,Carex_borbonica_x_Carex_boryana,species
502469,Carex_leptosaccus_x_Carex_lycurus,species
1088029,Carex_demissa_x_Carex_viridula,species
469262,Scirpus_x_mariqueter,species
747364,Typha_x_glauca,species
644753,Typha_x_smirnovii_Mavrodiev,species
1407753,Sparganium_japonicum_x_Sparganium_fallax,species
1407754,Sparganium_angustifolium_x_Sparganium_emersum,species
1777930,Heliconia_caribaea_x_Heliconia_bihai,species
1932192,Heliconia_x_rauliniana_Barreiros_ex_Barreiros,species
110739,Hedychium_gardnerianum_x_Hedychium_hasseltii,species
1505241,Hedychium_x_natmataungense_Nob.Tanaka,species
252243,Hedychium_x_raffillii,species
904899,Roscoea_cautleyoides_x_Roscoea_humeana,species
1053995,Costus_pulverulentus_x_Costus_scaber,species
341692,Canna_x_orchioides_L.H.Bailey,species
1658242,Musa_x_paradisiaca_x_Musa_textilis,species
1001265,Musa_banksii_x_Musa_schizocarpa,species
929410,Musa_acuminata_x_Musa_textilis,species
929409,Musa_acuminata_x_Musa_schizocarpa,species
89151,Musa_x_paradisiaca_L.,species
495150,Musa_balbisiana_x_Musa_textilis,species
524048,Anigozanthos_humilis_x_Anigozanthos_manglesii,species
428213,Tradescantia_x_andersoniana,species
65599,Tradescantia_ohiensis_x_Tradescantia_paludosa,species
1529971,Pandanus_spiralis_x_Pandanus_aquaticus,species
1529970,Pandanus_cookii_x_Pandanus_tectorius,species
1529969,Pandanus_cookii_x_Pandanus_solms-laubachii,species
1552891,Vallisneria_densiserrulata_x_Vallisneria_spiralis,species
1561845,Najas_canadensis_x_Najas_flexilis,species
713676,Stuckenia_amblyophylla_x_Stuckenia_pamirica,species
713678,Stuckenia_pectinata_x_Stuckenia_filiformis,species
713677,Stuckenia_pamirica_x_Stuckenia_filiformis,species
2510636,Stuckenia_macrocarpa_x_Stuckenia_pectinata,species
1940155,Potamogeton_x_sudermanicus,species
997769,Potamogeton_alpinus_x_Potamogeton_natans,species
640294,Potamogeton_x_schreberi_G.Fisch.,species
2052800,Potamogeton_x_nerviger,species
2482955,Potamogeton_gramineus_x_Potamogeton_lucens,species
519407,Potamogeton_oakesianus_x_Potamogeton_gramineus,species
2083062,Potamogeton_pulcher_x_Potamogeton_oakesianus,species
645000,Potamogeton_x_anguillanus_Koidz.,species
1164826,Potamogeton_crispus_x_Potamogeton_praelongus,species
997771,Potamogeton_x_vepsicus_A.A.Bobrov_&_Chemeris,species
713662,Potamogeton_distinctus_x_Potamogeton_nodosus,species
2013025,Potamogeton_x_khuzestanicus,species
713673,Potamogeton_wrightii_x_Potamogeton_perfoliatus,species
639621,Potamogeton_x_assidens_Z.Kaplan_Zalewska-Gal._&_Ronikier,species
713661,Potamogeton_distinctus_x_Potamogeton_gramineus,species
749677,Potamogeton_crispus_x_Potamogeton_ochreatus,species
703133,Potamogeton_berchtoldii_subsp._gemmiparus_x_Potamogeton_vaseyi,species
418826,Potamogeton_x_torssanderi,species
1437490,Potamogeton_x_clandestinus,species
713670,Potamogeton_pusillus_x_Potamogeton_berchtoldii,species
1899315,Potamogeton_ferrugineus_x_Potamogeton_berteroanus,species
713671,Potamogeton_pusillus_x_Potamogeton_oxyphyllus,species
639620,Potamogeton_x_subobtusus_Hagstr.,species
447712,Potamogeton_x_orientalis_Hagstr.,species
713675,Potamogeton_wrightii_x_Potamogeton_x_anguillanus,species
713668,Potamogeton_perfoliatus_x_Potamogeton_praelongus,species
399505,Potamogeton_x_malainoides_Miki,species
1211646,Potamogeton_x_gessnacensis,species
645001,Potamogeton_x_kamogawaensis_Miki,species
265209,Potamogeton_x_nitens_Weber,species
319221,Potamogeton_x_inbaensis,species
703131,Potamogeton_foliosus_x_Potamogeton_pusillus,species
519406,Potamogeton_bicupulatus_x_Potamogeton_epihydrus,species
1809057,Potamogeton_x_apertus,species
713667,Potamogeton_octandrus_x_Potamogeton_foliosus,species
997770,Potamogeton_gramineus_x_Potamogeton_nodosus,species
292608,Potamogeton_pusillus_x_Potamogeton_foliosus,species
2482956,Potamogeton_lucens_x_Potamogeton_perfoliatus,species
397086,Potamogeton_x_haynesii,species
519408,Potamogeton_perfoliatus_x_Potamogeton_epihydrus,species
1405353,Potamogeton_berchtoldii_x_Potamogeton_sibiricus,species
713665,Potamogeton_nodosus_x_Potamogeton_wrightii,species
1954356,Potamogeton_berchtoldii_x_Potamogeton_trichoides,species
713674,Potamogeton_wrightii_x_Potamogeton_praelongus,species
1055485,Potamogeton_x_maemetsiae,species
1954357,Potamogeton_obtusifolius_x_Potamogeton_berchtoldii,species
1515687,Potamogeton_lucens_x_Potamogeton_nodosus,species
713663,Potamogeton_distinctus_x_Potamogeton_wrightii,species
713664,Potamogeton_maackianus_x_Potamogeton_acutifolius,species
519409,Potamogeton_perfoliatus_x_Potamogeton_richardsonii,species
703130,Potamogeton_berchtoldii_x_Potamogeton_vaseyi,species
713672,Potamogeton_wrightii_x_Potamogeton_distinctus,species
713666,Potamogeton_octandrus_x_Potamogeton_cristatus,species
713669,Potamogeton_praelongus_x_Potamogeton_wrightii,species
365731,Alisma_x_juzepczukii_Tzvelev,species
174190,Caladium_x_hortulanum_Birdsey,species
2152984,Philodendron_x_domesticum_G.S.Bunting_1966,species
926555,Cryptocoryne_x_purpurea_Ridl.,species
926557,Cryptocoryne_x_purpurea_var._purpurea,varietas
1100793,Aponogeton_crispus_x_Aponogeton_rigidifolius,species
1100792,Aponogeton_crispus_x_Aponogeton_jacobsenii,species
888998,Posidonia_angustifolia_x_Posidonia_australis,species
256643,Nymphaea_colorata_x_Nymphaea_gigantea,species
1543972,Nymphaea_leibergii_x_Nymphaea_tetragona,species
564216,Nymphaea_x_marliacea_W.Watson,species
1407600,Nymphaea_leibergii_x_Nymphaea_odorata,species
1407599,Nymphaea_odorata_x_Nymphaea_tetragona,species
349234,Victoria_amazonica_x_Victoria_cruziana,species
1331323,Nuphar_x_spenneriana_Gaudin_1828,species
